url,name,discount,price,location,image_url,cleaned_name
https://www.lazada.vn/products/pdp-i3094993515.html,"Điện thoại SS 22ut máy 2sim ram 12G/256G Chính Hãng, bảo hành 12 tháng",65,840000,Hồ Chí Minh,https://img.lazcdn.com/g/p/549fc3fa7ee835d11af459d03d8cbd37.jpg_200x200q80.avif,i n tho i Samsung 22ut m y 2sim ram 12G/256G Ch nh H ng b o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3094990382.html,"Điện thoại SS 24ut máy 2sim ram 12G/512G Chính Hãng, bảo hành 12 tháng",50,1500000,Hồ Chí Minh,https://img.lazcdn.com/g/p/5d75944756c32a7fad2b4640e8135ecb.jpg_200x200q80.avif,i n tho i Samsung 24ut m y 2sim ram 12G/512G Ch nh H ng b o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3094990378.html,"Điện thoạimi Mi 13 Utra Cấu hình mạnh, cày game nặng siêu mượt",65,840000,Hồ Chí Minh,https://img.lazcdn.com/g/p/9f7e6b4f58058bbdcdf56da994529595.jpg_200x200q80.avif,i n tho iXiaomi 13 Utra C u h nh m nh c y game n ng si u m t
https://www.lazada.vn/products/pdp-i3094979283.html,"Điện thoại Ss M51 2sim ram 8G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, VÂN TAY OK",65,490000,Hà Giang,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif,i n tho i Samsung M51 2sim ram 8G/128G C u h nh Cao Chi n m i Game m t Ch p nh p V N TAY OK
https://www.lazada.vn/products/pdp-i3094968574.html,"Điện thoại siêu phẩm SS_ A55 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",50,1100000,Hồ Chí Minh,https://img.lazcdn.com/g/p/1d3dc590396f33e0b4fe9062d507d14f.jpg_200x200q80.avif,i n tho i si u ph m Samsung A55 5G 128GB-Ch nh h ng newseal 100 B o h nh ch nh h ng 12 th ng
https://www.lazada.vn/products/pdp-i3094958618.html,"Điện thoại Ss M51 2sim ram 8G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, VÂN TAY OK",65,490000,Hồ Chí Minh,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif,i n tho i Samsung M51 2sim ram 8G/128G C u h nh Cao Chi n m i Game m t Ch p nh p V N TAY OK
https://www.lazada.vn/products/pdp-i3094946641.html,"Điện thoại siêu phẩm SS_ z f0ld 4 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",65,980000,Hồ Chí Minh,https://img.lazcdn.com/g/p/f5eb29d04b110755db15abe4a296be1f.jpg_200x200q80.avif,i n tho i si u ph m Samsung z Fold 4 256GB-Ch nh h ng m i 100 B o h nh ch nh h ng 12 th ng
https://www.lazada.vn/products/pdp-i3094945634.html,"Điện thoại chắc chắn unihertz Tank 3 (pin  23800mAh,sạc nhanh  120W, Ram 32GB(16+16),rom  512GB, ,5G , Android 13)",65,1021300,Hồ Chí Minh,https://img.lazcdn.com/g/p/a254e8c1c4db9d911c883a740dcc418f.jpg_200x200q80.avif,i n tho i ch c ch n unihertz Tank 3 pin 23800mAh s c nhanh 120W Ram 32GB 16+16 rom 512GB 5G Android 13
https://www.lazada.vn/products/pdp-i3111272183.html,"Điện thoại Xiaomi Poco C75 6/128GB- Hàng chính hãng, BH 12 tháng",0,3290000,Hà Nội,https://img.lazcdn.com/g/p/a2231b4feeb950a89b7cd5eedb244d44.jpg_200x200q80.avif,i n tho i Xiaomi Poco C75 6/128GB- H ng ch nh h ng BH 12 th ng
https://www.lazada.vn/products/pdp-i3105146001.html,[Chính hãng] Điện thoại Opp0 FFIND N5 (16GB/512GB) - Hàng chính hãng,50,1600000,Hà Nội,https://img.lazcdn.com/g/p/448150a59731e5622f60b1f9e572afb6.jpg_200x200q80.avif,Ch nh h ng i n tho i OPPO FFIND N5 16GB/512GB - H ng ch nh h ng
https://www.lazada.vn/products/pdp-i3105091274.html,[Chính hãng] Điện thoại Opp0 FFIND N3 (16GB/512GB) - Hàng chính hãng,50,1500000,Hà Nội,https://img.lazcdn.com/g/p/7cb3bb78e90e2bc2ed62db73b015699e.jpg_200x200q80.avif,Ch nh h ng i n tho i OPPO FFIND N3 16GB/512GB - H ng ch nh h ng
https://www.lazada.vn/products/pdp-i3104964904.html,điện thoại 0PP0 A93 5G (8GB/128GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,750000,Hà Nội,https://img.lazcdn.com/g/p/ff9684b8acfbb55477c1e65c3b3c1771.jpg_200x200q80.avif,i n tho i OPPO A93 5G 8GB/128GB C u h nh Cao Chi n m i Game m t - H ng ch nh h ng B o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3104896930.html,"điện thoại 0PP0 Ren0 10pr0 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng""",50,1100000,Hà Nội,https://img.lazcdn.com/g/p/8acf046fca9c180c128ddfd1239db733.jpg_200x200q80.avif,i n tho i OPPO Ren0 10Pro 5G 12GB/256GB C u h nh Cao Chi n m i Game m t - H ng ch nh h ng B o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3104128501.html,"Điện thoại siêu phẩm SS_ z f0ld 5 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",65,1120000,Nam Định,https://img.lazcdn.com/g/p/6e1e3696a85a2b650580f645ba8f2fc7.jpg_200x200q80.avif,i n tho i si u ph m Samsung z Fold 5 256GB-Ch nh h ng m i 100 B o h nh ch nh h ng 12 th ng
https://www.lazada.vn/products/pdp-i3094937635.html,"Điện thoại chắc chắn Oukitel WP28 S (Màn hình HD 6,52"",pin 10600mAh,NFC,Ram 16GB(4+12),Rom 128GB, Android 14, Camera13M)",65,706300,Hồ Chí Minh,https://img.lazcdn.com/g/p/939d435e2e7f9dd5c3dbb518d932dd6f.jpg_200x200q80.avif,i n tho i ch c ch n Oukitel WP28 S M n h nh HD 6 52 pin 10600mAh NFC Ram 16GB 4+12 Rom 128GB Android 14 Camera13M
https://www.lazada.vn/products/pdp-i3094933559.html,[Chính hãng] Điện thoại Opp0 FFIND N3 FLIP (12GB/256GB) - Hàng chính hãng,50,1500000,Hồ Chí Minh,https://img.lazcdn.com/g/p/72387abcc588df9763079c9cc69ef2fc.jpg_200x200q80.avif,Ch nh h ng i n tho i OPPO FFIND N3 FLIP 12GB/256GB - H ng ch nh h ng
https://www.lazada.vn/products/pdp-i3094907566.html,"Điện thoại siêu phẩm SS_ A72 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",65,574000,Hồ Chí Minh,https://img.lazcdn.com/g/p/5902f9c37479817cea7fcb870f00bb93.jpg_200x200q80.avif,i n tho i si u ph m Samsung A72 5G 128GB-Ch nh h ng newseal 100 B o h nh ch nh h ng 12 th ng
https://www.lazada.vn/products/pdp-i3094906625.html,[Chính hãng] Điện thoại 0pp0_FFind_X8 Pr0 (12GB/256GB) - Hàng chính hãng,65,1050000,Hồ Chí Minh,https://img.lazcdn.com/g/p/0bcdfbf785cea87ae8ed481d946d566c.jpg_200x200q80.avif,Ch nh h ng i n tho i OPPO FFind X8 Pro 12GB/256GB - H ng ch nh h ng
https://www.lazada.vn/products/pdp-i3094905542.html,"Điện thoại Oukitel WP19 Pin 21000mAh, Vua pin siêu bền, Ram 8G Rom 256G Chính Hãng (tặng cáp bảo vệ sạc)",65,671300,Hồ Chí Minh,https://img.lazcdn.com/g/p/5c38be3cbe7e4ccfbf3e77a84fc4878d.jpg_200x200q80.avif,i n tho i Oukitel WP19 Pin 21000mAh Vua pin si u b n Ram 8G Rom 256G Ch nh H ng t ng c p b o v s c
https://www.lazada.vn/products/pdp-i3094901543.html,"Điện thoại Redmi_n0te 13pr Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",65,840000,Hồ Chí Minh,https://img.lazcdn.com/g/p/0ae58627d8a42f5390b5278cd0d5a660.jpg_200x200q80.avif,i n tho i Redmi Note 13pr Ram 8GB/128GB pin 5000 mAh m y ch nh h ng b o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3094897568.html,"Điện thoại Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",65,560000,Hồ Chí Minh,https://img.lazcdn.com/g/p/a4a317aaa363f909b0125c001e29efa0.jpg_200x200q80.avif,i n tho i Redmi Note 11 Pro 2sim ram 8G/128G C u h nh m nh c y game n ng si u m t V N TAY OK
https://www.lazada.vn/products/pdp-i3094897566.html,"Điện thoại siêu phẩm SS_ z f0ld 5 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",65,1120000,Hồ Chí Minh,https://img.lazcdn.com/g/p/6e1e3696a85a2b650580f645ba8f2fc7.jpg_200x200q80.avif,i n tho i si u ph m Samsung z Fold 5 256GB-Ch nh h ng m i 100 B o h nh ch nh h ng 12 th ng
https://www.lazada.vn/products/pdp-i3094897485.html,[Chính hãng]Điện thoại 0PP0_Ren0 13 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày),65,980000,Hà Giang,https://img.lazcdn.com/g/p/a819fad4b27b1ec18e35d18ddb8f56a5.jpg_200x200q80.avif,Ch nh h ng i n tho i OPPO Ren0 13 5G - BH 12 th ng L i 1 i 1 trong 30 ng y
https://www.lazada.vn/products/pdp-i3094886602.html,"Điện thoại SS A32 máy 2sim ram 6G/128G Chính Hãng, VÂN TAY OK",65,560000,Hồ Chí Minh,https://img.lazcdn.com/g/p/724767a6ee1a8450f63d74b616647f8d.jpg_200x200q80.avif,i n tho i Samsung A32 m y 2sim ram 6G/128G Ch nh H ng V N TAY OK
https://www.lazada.vn/products/pdp-i3094882617.html,"Unihertz tank 2 Pro (pin 23800 mAh,Ram 24GB(12+12),Rom 512GB,máy chiếu 2.4K, Android 14,camera 100MP, NFC, cốc sạt 120W)",65,986300,Hồ Chí Minh,https://img.lazcdn.com/g/p/28bcd5b0fedd6364f660f0ca0281250c.jpg_200x200q80.avif,Unihertz tank 2 Pro pin 23800 mAh Ram 24GB 12+12 Rom 512GB m y chi u 2 4K Android 14 camera 100MP NFC c c s t 120W
https://www.lazada.vn/products/pdp-i3094877773.html,"Điện thoại siêu bền Oukitel WP36(loa to Âm thanh 8D Triple-Cam,Pin 10600mAh,Ram16GB(8+8),Rom128GB,CPU MediaTek 8788)",65,916300,Hồ Chí Minh,https://img.lazcdn.com/g/p/9fa8e3c283eaa99c8132adccfe44f863.jpg_200x200q80.avif,i n tho i si u b n Oukitel WP36 loa to m thanh 8D Triple-Cam Pin 10600mAh Ram16GB 8+8 Rom128GB CPU MediaTek 8788
https://www.lazada.vn/products/pdp-i3094877766.html,điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,65,630000,Hồ Chí Minh,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif,i n tho i OPPO Ren08Pro 5G 12GB/256GB C u h nh Cao Chi n m i Game m t - H ng ch nh h ng B o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3094215957.html,Điện thoại Samsung Galaxy A36 5G - Hàng chính hãng- BH 12 tháng,14,7150000,Hà Nội,https://img.lazcdn.com/g/p/17ba408daff16ab2b8f9afe9a055fba9.jpg_200x200q80.avif,i n tho i Samsung Galaxy A36 5G - H ng ch nh h ng- BH 12 th ng
https://www.lazada.vn/products/pdp-i3093539102.html,Điện Thoại Samsung A06 5G 4GB/64GB - Hàng Chính Hãng,20,2775000,Bến Tre,https://img.lazcdn.com/g/p/09c11c79bdbdb8b375bb2c4e22a7b557.jpg_200x200q80.avif,i n Tho i Samsung A06 5G 4GB/64GB - H ng Ch nh H ng
https://www.lazada.vn/products/pdp-i3093090283.html,điện thoại 0PP0 A93s 5G (8GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,700000,Vĩnh Phúc,https://img.lazcdn.com/g/p/3300a8b7b35760c8ade39755f30469db.jpg_200x200q80.avif,i n tho i OPPO A93s 5G 8GB/256GB C u h nh Cao Chi n m i Game m t - H ng ch nh h ng B o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3093074348.html,"Điện thoại Redmi_n0te 14 pro plus Ram 12GB/512GB pin 5110 mAh máy chính hãng, bảo hành 12 tháng",50,1400000,Vĩnh Phúc,https://img.lazcdn.com/g/p/ab344f79b1c1a2f2eec197483ef796a0.jpg_200x200q80.avif,i n tho i Redmi Note 14 Pro plus Ram 12GB/512GB pin 5110 mAh m y ch nh h ng b o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3093008393.html,[Chính hãng]Điện thoại 0PP0_Ren0 13 pro 5G (12/512) - BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày,50,1500000,Vĩnh Phúc,https://img.lazcdn.com/g/p/9e45167268e9767cf8e3ad3179ce3ebe.jpg_200x200q80.avif,Ch nh h ng i n tho i OPPO Ren0 13 Pro 5G 12/512 - BH 12 th ng L i 1 i 1 trong 30 ng y
https://www.lazada.vn/products/pdp-i3092999210.html,[Chính hãng] Điện thoại Opp0 FFIND N3 (16GB/512GB) - Hàng chính hãng,50,1500000,Hồ Chí Minh,https://img.lazcdn.com/g/p/7cb3bb78e90e2bc2ed62db73b015699e.jpg_200x200q80.avif,Ch nh h ng i n tho i OPPO FFIND N3 16GB/512GB - H ng ch nh h ng
https://www.lazada.vn/products/pdp-i3092998214.html,điện thoại 0PP0 A53 (128GB) |Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,650000,Hồ Chí Minh,https://img.lazcdn.com/g/p/ea96c7eb07112f2faf8282e6d3bdac3d.jpg_200x200q80.avif,i n tho i OPPO A53 128GB C u h nh Cao Chi n m i Game m t - H ng ch nh h ng B o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092984237.html,[Chính hãng] Điện thoại Opp0 FFIND N5 (16GB/512GB) - Hàng chính hãng,50,1600000,Hồ Chí Minh,https://img.lazcdn.com/g/p/448150a59731e5622f60b1f9e572afb6.jpg_200x200q80.avif,Ch nh h ng i n tho i OPPO FFIND N5 16GB/512GB - H ng ch nh h ng
https://www.lazada.vn/products/pdp-i3092983428.html,[Chính hãng]Điện thoại 0PP0_A3 pro 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày),50,800000,Hồ Chí Minh,https://img.lazcdn.com/g/p/ab259cb234a37d277b4461c5afd3b1e3.jpg_200x200q80.avif,Ch nh h ng i n tho i OPPO A3 Pro 5G - BH 12 th ng L i 1 i 1 trong 30 ng y
https://www.lazada.vn/products/pdp-i3092978467.html,"Điện thoại P0c0 X7pr0 Ram 12GB/256GB pin 6000 mAh máy chính hãng, bảo hành 12 tháng",50,1000000,Hồ Chí Minh,https://img.lazcdn.com/g/p/4088d5ec3e9f7d10227ebacbfd214ddc.jpg_200x200q80.avif,i n tho i POCO X7Pro Ram 12GB/256GB pin 6000 mAh m y ch nh h ng b o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092970785.html,"Điện thoại Red.mi Note 14  2sim ram 8G/256G, Cấu hình mạnh, cày game nặng siêu mượt, máy chính hãng, bảo hành 12 tháng",50,1100000,Vĩnh Phúc,https://img.lazcdn.com/g/p/6916d972afb2767ad53265669d861ddc.jpg_200x200q80.avif,i n tho i Redmi Note 14 2sim ram 8G/256G C u h nh m nh c y game n ng si u m t m y ch nh h ng b o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092968376.html,"điện thoại 0PP0 A79 5G (8GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng""",50,850000,Hồ Chí Minh,https://img.lazcdn.com/g/p/4302c50ed2deffb143c0de065c38fc34.jpg_200x200q80.avif,i n tho i OPPO A79 5G 8GB/256GB C u h nh Cao Chi n m i Game m t - H ng ch nh h ng B o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092949629.html,điện thoại 0PP0 A93s 5G (8GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,700000,Hồ Chí Minh,https://img.lazcdn.com/g/p/3300a8b7b35760c8ade39755f30469db.jpg_200x200q80.avif,i n tho i OPPO A93s 5G 8GB/256GB C u h nh Cao Chi n m i Game m t - H ng ch nh h ng B o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092935399.html,điện thoại 0PP0 Ren0  10pr0+ 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,1200000,Hồ Chí Minh,https://img.lazcdn.com/g/p/c9800d75f3242b31d013cfdeacfbfec6.jpg_200x200q80.avif,i n tho i OPPO Ren0 10Pro + 5G 12GB/256GB C u h nh Cao Chi n m i Game m t - H ng ch nh h ng B o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092925418.html,"Điện thoại Redmi_n0te 14 pro  Ram 12GB/512GB pin 5110 mAh máy chính hãng, bảo hành 12 tháng",50,1300000,Hồ Chí Minh,https://img.lazcdn.com/g/p/635872d7385961eccb0a933ab641f3ab.jpg_200x200q80.avif,i n tho i Redmi Note 14 Pro Ram 12GB/512GB pin 5110 mAh m y ch nh h ng b o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092909468.html,điện thoại 0PP0 A92 (8GB/128GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,720000,Hồ Chí Minh,https://img.lazcdn.com/g/p/6511a36f6bd5b3f1a264643cd4166036.jpg_200x200q80.avif,i n tho i OPPO A92 8GB/128GB C u h nh Cao Chi n m i Game m t - H ng ch nh h ng B o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092902703.html,"Điện thoại Redmi_n0te 14 pro plus Ram 12GB/512GB pin 5110 mAh máy chính hãng, bảo hành 12 tháng",50,1400000,Hồ Chí Minh,https://img.lazcdn.com/g/p/ab344f79b1c1a2f2eec197483ef796a0.jpg_200x200q80.avif,i n tho i Redmi Note 14 Pro plus Ram 12GB/512GB pin 5110 mAh m y ch nh h ng b o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092892749.html,điện thoại 0PP0 F11 (6GB/64GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,650000,Hồ Chí Minh,https://img.lazcdn.com/g/p/db408caf790633428162ea7edf23d46f.jpg_200x200q80.avif,i n tho i OPPO F11 6GB/64GB C u h nh Cao Chi n m i Game m t - H ng ch nh h ng B o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092888477.html,"Điện thoại Samsung Galaxy A06 5G - Hàng chính hãng, BH 12 tháng",27,2550000,Hà Nội,https://img.lazcdn.com/g/p/bc9360439633a13efc380e665cb2c806.jpg_200x200q80.avif,i n tho i Samsung Galaxy A06 5G - H ng ch nh h ng BH 12 th ng
https://www.lazada.vn/products/pdp-i3092884477.html,"điện thoại 0PP0 Ren0 10pr0 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng""",50,1100000,Hồ Chí Minh,https://img.lazcdn.com/g/p/8acf046fca9c180c128ddfd1239db733.jpg_200x200q80.avif,i n tho i OPPO Ren0 10Pro 5G 12GB/256GB C u h nh Cao Chi n m i Game m t - H ng ch nh h ng B o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092872547.html,Điện thoại Samsung Galaxy A26 5G- Hàng chính hãng- BH 12 tháng,0,6990000,Hà Nội,https://img.lazcdn.com/g/p/aae7a8cade2eb4fecfc97331e7219f77.jpg_200x200q80.avif,i n tho i Samsung Galaxy A26 5G- H ng ch nh h ng- BH 12 th ng
https://www.lazada.vn/products/pdp-i3111760488.html,Điện Thoại Xiaomi Redmi 13C 4G (8GB -256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,31,2699000,Hà Nội,https://img.lazcdn.com/g/p/08a5920160359b9895f2b8b43759ba3b.jpg_200x200q80.avif,i n Tho i Xiaomi Redmi 13C 4G 8GB -256GB Ch nh H ng 100 Full Box Nguy n Seal B o H nh 18 Th ng
https://www.lazada.vn/products/pdp-i3109101669.html,Điện Thoại Samsung Galaxy A15 4G (8GB/256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,37,3699000,Hà Nội,https://img.lazcdn.com/g/p/988f92961f387891a7360efc4d29835b.jpg_200x200q80.avif,i n Tho i Samsung Galaxy A15 4G 8GB/256GB Ch nh H ng 100 Full Box Nguy n Seal B o H nh 18 Th ng
https://www.lazada.vn/products/pdp-i3104245124.html,"Oukitel WP32 Pro siêu bền(RAM 24Gb(6GB + 18GB),ROM 256GB,NFC,Màn hình 6.0 inch, Android 14,T606 Octa Core, OTG)",65,811300,Sơn La,https://img.lazcdn.com/g/p/3044e756ab9ee3bef13162d3d04a2b48.jpg_200x200q80.avif,Oukitel WP32 Pro si u b n RAM 24Gb 6GB + 18GB ROM 256GB NFC M n h nh 6 0 inch Android 14 T606 Octa Core OTG
https://www.lazada.vn/products/pdp-i3092865748.html,"Điện thoại mi Mi 15 Cấu hình mạnh, cày game nặng siêu mượt (12+256B) | Màn hình 6.36",50,1300000,Hồ Chí Minh,https://img.lazcdn.com/g/p/f022ab76aa346c6622db7d4b51b9fe23.jpg_200x200q80.avif,i n tho i Xiaomi 15 C u h nh m nh c y game n ng si u m t 12+256B M n h nh 6 36
https://www.lazada.vn/products/pdp-i3092864712.html,điện thoại 0PP0 A93 5G (8GB/128GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,750000,Hồ Chí Minh,https://img.lazcdn.com/g/p/ff9684b8acfbb55477c1e65c3b3c1771.jpg_200x200q80.avif,i n tho i OPPO A93 5G 8GB/128GB C u h nh Cao Chi n m i Game m t - H ng ch nh h ng B o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092790931.html,[Chính hãng]Điện thoại 0PP0_A5 pro 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày),50,900000,Hồ Chí Minh,https://img.lazcdn.com/g/p/1f4ae9329ce490a5623656a812fb1ae7.jpg_200x200q80.avif,Ch nh h ng i n tho i OPPO A5 Pro 5G - BH 12 th ng L i 1 i 1 trong 30 ng y
https://www.lazada.vn/products/pdp-i3092641047.html,"Điện thoại Oukitel WP19 Pin 21000mAh, Vua pin siêu bền, Ram 8G Rom 256G Chính Hãng (tặng cáp bảo vệ sạc)",65,671300,Hà Nội,https://img.lazcdn.com/g/p/5c38be3cbe7e4ccfbf3e77a84fc4878d.jpg_200x200q80.avif,i n tho i Oukitel WP19 Pin 21000mAh Vua pin si u b n Ram 8G Rom 256G Ch nh H ng t ng c p b o v s c
https://www.lazada.vn/products/pdp-i3092632081.html,"Điện thoại siêu phẩm SS_ z f0ld 4 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",50,1400000,Đồng Nai,https://img.lazcdn.com/g/p/f5eb29d04b110755db15abe4a296be1f.jpg_200x200q80.avif,i n tho i si u ph m Samsung z Fold 4 256GB-Ch nh h ng m i 100 B o h nh ch nh h ng 12 th ng
https://www.lazada.vn/products/pdp-i3092615141.html,"Điện thoại siêu phẩm SS_ A72 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",65,574000,Đồng Nai,https://img.lazcdn.com/g/p/5902f9c37479817cea7fcb870f00bb93.jpg_200x200q80.avif,i n tho i si u ph m Samsung A72 5G 128GB-Ch nh h ng newseal 100 B o h nh ch nh h ng 12 th ng
https://www.lazada.vn/products/pdp-i3092610137.html,[Chính hãng]Điện thoại 0PP0_Ren0 13 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày),50,1400000,Đồng Nai,https://img.lazcdn.com/g/p/a819fad4b27b1ec18e35d18ddb8f56a5.jpg_200x200q80.avif,Ch nh h ng i n tho i OPPO Ren0 13 5G - BH 12 th ng L i 1 i 1 trong 30 ng y
https://www.lazada.vn/products/pdp-i3092604135.html,"Điện Thoại Oukitel WP38 4G | Pin 10600mAh, RAM 12GB, ROM 256GB, ANDROID 13",65,859250,Đồng Nai,https://img.lazcdn.com/g/p/f0cec3b869cb9509c2750bd87011e971.jpg_200x200q80.avif,i n Tho i Oukitel WP38 4G Pin 10600mAh RAM 12GB ROM 256GB ANDROID 13
https://www.lazada.vn/products/pdp-i3092603179.html,"Điện thoại Redmi_n0te 13pr Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",50,1200000,Đồng Nai,https://img.lazcdn.com/g/p/0ae58627d8a42f5390b5278cd0d5a660.jpg_200x200q80.avif,i n tho i Redmi Note 13pr Ram 8GB/128GB pin 5000 mAh m y ch nh h ng b o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092596161.html,"Điện thoại chắc chắn unihertz Tank 3 (pin  23800mAh,sạc nhanh  120W, Ram 32GB(16+16),rom  512GB, ,5G , Android 13)",65,1021300,Đồng Nai,https://img.lazcdn.com/g/p/a254e8c1c4db9d911c883a740dcc418f.jpg_200x200q80.avif,i n tho i ch c ch n unihertz Tank 3 pin 23800mAh s c nhanh 120W Ram 32GB 16+16 rom 512GB 5G Android 13
https://www.lazada.vn/products/pdp-i3092594201.html,"Điện thoại  Redmi_n0te 12 Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",65,560000,Đồng Nai,https://img.lazcdn.com/g/p/007c3af28afea99fb048a87be68d07c9.jpg_200x200q80.avif,i n tho i Redmi Note 12 Ram 8GB/128GB pin 5000 mAh m y ch nh h ng b o h nh 12 th ng
https://www.lazada.vn/products/pdp-i3092591167.html,"Điện thoại siêu phẩm SS_ z f0ld 5 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",65,1120000,Đồng Nai,https://img.lazcdn.com/g/p/6e1e3696a85a2b650580f645ba8f2fc7.jpg_200x200q80.avif,i n tho i si u ph m Samsung z Fold 5 256GB-Ch nh h ng m i 100 B o h nh ch nh h ng 12 th ng
https://www.lazada.vn/products/pdp-i3092548365.html,"Unihertz tank 2 Pro (pin 23800 mAh,Ram 24GB(12+12),Rom 512GB,máy chiếu 2.4K, Android 14,camera 100MP, NFC, cốc sạt 120W)",65,986300,Đồng Nai,https://img.lazcdn.com/g/p/28bcd5b0fedd6364f660f0ca0281250c.jpg_200x200q80.avif,Unihertz tank 2 Pro pin 23800 mAh Ram 24GB 12+12 Rom 512GB m y chi u 2 4K Android 14 camera 100MP NFC c c s t 120W
https://www.lazada.vn/products/pdp-i3092537475.html,"Điện thoại SS A32 máy 2sim ram 6G/128G Chính Hãng, VÂN TAY OK",65,560000,Đồng Nai,https://img.lazcdn.com/g/p/724767a6ee1a8450f63d74b616647f8d.jpg_200x200q80.avif,i n tho i Samsung A32 m y 2sim ram 6G/128G Ch nh H ng V N TAY OK
https://www.lazada.vn/products/pdp-i3092535415.html,"Điện thoại SS 23ut máy 2sim ram 12G/512G Chính Hãng, bảo hành 12 tháng",50,1300000,Đồng Nai,https://img.lazcdn.com/g/p/f28660b3cb1fadc4bc0251d0b6a92bf2.jpg_200x200q80.avif,i n tho i Samsung 23ut m y 2sim ram 12G/512G Ch nh H ng b o h nh 12 th ng
