url,name,discount,price,location,image_url
https://www.lazada.vn/products/pdp-i3136824186.html,"Điện thoại SS 23ut máy 2sim ram 12G/512G Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",Voucher giảm  50%,1.100.000 ₫,Thái Bình,https://img.lazcdn.com/g/p/e170e944b99f815e25255d8df549d265.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3132428020.html,"Điện thoại siêu phẩm SS_ A72 5G (8GB/256GB) hàng chính hãng mới 100%, Bảo hành chính hãng 12 tháng trên toàn quốc",Voucher giảm  50%,347.500 ₫,Thanh Hóa,https://img.lazcdn.com/g/p/5902f9c37479817cea7fcb870f00bb93.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3132304613.html,"Điện thoại SIÊU BỀN oukitel wp38(chống va đập,chống nước, Pin 10600 mAh,Ram 12Gb(6+6),Rom 256Gb,Màn hình 6.52 in,NFC)",,900.000 ₫,Quảng Ngãi,https://img.lazcdn.com/g/p/0686787e1089e24efed41330ff931d78.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2467557694.html,"ĐIỆN THOẠI IP6G  - Bản 32G - PYPASS LẮP SIM NGHE GỌI OK - MẤT VÂN TAY - TẢI GAME, ZALO, FACEBOOK, TIKTOK, YOUTUBE",,900.000 ₫,Thái Bình,https://img.lazcdn.com/g/p/a247e173b8c0f83250f8e1971508ed95.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136832091.html,"Điện thoại xia0mi. Mi 13 Utra 912gb/256gb) Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",Voucher giảm  50%,850.000 ₫,Thái Bình,https://img.lazcdn.com/g/p/78967ecfdc37b80cd77d387101622de1.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136704145.html,điện thoại 0PP0 A53 (128GB) |Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,Voucher giảm  50%,650.000 ₫,Lạng Sơn,https://img.lazcdn.com/g/p/ea96c7eb07112f2faf8282e6d3bdac3d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136780518.html,"Điện thoại SS 22ut máy 2sim ram 12G/256G Chính Hãng, bảo hành 12 tháng máy mới 100%",Voucher giảm  50%,1.075.000 ₫,Thái Bình,https://img.lazcdn.com/g/p/549fc3fa7ee835d11af459d03d8cbd37.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3137772479.html,"Ulefone Armor mini 20T Pro 5G ( có camera nhiệt,màn hình 4,7"", Android 14, 6200 mAh, RAM 16 GB (8+8), ROM 256 GB)",Voucher giảm  50%,1.200.000 ₫,Long An,https://img.lazcdn.com/g/p/146a412a93daf3c7d8058c8f7ab75c90.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3065998302.html,Điện Thoại Thông Minh Giá Rẻ Samsung Galaxy J2 prime G532 Hỗ Trợ 4G Máy Cũ Tân Trang,Voucher giảm  55%,225.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/93aebb4ab6bb1f147ede09c69a38ccd2.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3112218695.html,điện thoại 0PP0 A57 (128GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,,730.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/857100c619ff722fa2778d31fb3f04a4.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136803341.html,"Điện thoại Ss M51 2sim ram 8G/128G, Hàng Chính Hãng, bảo hành 12 tháng Chụp ảnh đẹp, VÂN TAY OK",Voucher giảm  50%,700.000 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2747887832.html,điện thoại VlV0 Y55 ram 6G rom 128G 2sim đẹp zin,Voucher giảm  28%,719.100 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/p/c347a3482146258c0e4c6aea17f5ac8b.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1604369869.html,Poco X3 Pro 8GB + 128GB | Dual Sim LTE NFC - Qualcomm®Snapdragon™860 | Tốc Độ Làm Mới 120Hz | Pin 4800MAh,Voucher giảm  7%,933.951 ₫,China,https://img.lazcdn.com/g/p/2bc1a42bf709a2a73bef678b0b640c0e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136690854.html,"Oukitel WP28S Điện thoại SIÊU BỀN(chống nước,chống sốc,pin 10600mAh, Màn hình 6,52"" HD, Camera 13MP ,Android 14,NFC)",Voucher giảm  46%,1.090.000 ₫,Thái Bình,https://img.lazcdn.com/g/p/e36fb21ec1518c4be14f505986c56369.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136849980.html,"Điện thoại oukitel  wp21 (Ram 12Gb,Rom 256Gb ,chống sốc,chống nước,pin khủng, pin 9.800mAh)",Voucher giảm  50%,1.109.000 ₫,Vĩnh Phúc,https://img.lazcdn.com/g/p/14502e16da2f013d6b77bf07b5f08305.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3132227559.html,"Điện thoại siêu phẩm SS_ z f0ld 5 (12GB/256GB)-Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",,1.600.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/0d5701acf11a985233e8a97782ca1d35.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3131277812.html,điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,Voucher giảm  50%,900.000 ₫,Đồng Tháp,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2262922471.html,Kính camera rời / kính không vành Redmi K30 pro,,25.000 ₫,Đà Nẵng,https://img.lazcdn.com/g/p/9f964693d73c793911f41724175521e6.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3066863322.html,"Điện Thoại XIAOMI POCO C75 (8GB+256GB) | Màn hình 6,88"" | Pin 5160mAh | Camera kép 50MP",Voucher giảm  51%,2.259.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/e74b4721b7a7bc302a59951aa9900ecd.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136565901.html,[Chính hãng] Điện thoại Opp0 FFIND N5 (16GB/512GB) - Hàng chính hãng,Voucher giảm  50%,1.600.000 ₫,Lạng Sơn,https://img.lazcdn.com/g/p/448150a59731e5622f60b1f9e572afb6.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136814272.html,"Điện thoại Ss M51 2sim ram 8G/128G, Hàng Chính Hãng, bảo hành 12 tháng Chụp ảnh đẹp, VÂN TAY OK",Voucher giảm  50%,700.000 ₫,Thái Bình,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3139801602.html,Chính hãng S22 Ultra Smart Game bộ nhớ lớn 12+256GB Điện thoại 6.7inch WiFi 2 SIM Android máy ảnh HDgiá rẻ,Voucher giảm  50%,829.000 ₫,Bình Phước,https://img.lazcdn.com/g/p/6735baa6efed6ebce04a87b5f3bbe71d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136683310.html,"Điện thoại Redmi_n0te 14 pro  Ram 12GB/512GB pin 5110 mAh máy chính hãng, bảo hành 12 tháng",Voucher giảm  50%,1.300.000 ₫,Lạng Sơn,https://img.lazcdn.com/g/p/635872d7385961eccb0a933ab641f3ab.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2652848294.html,Điện Thoại S23 Ultra Điện Tử Giảm Đến 50% Máy Ảnh HD 4+64 Gb MỚI Sẵn Tiếng Việt Chơi Ngon Lành Học Điện Thoại Mới Giá Rẻ,Voucher giảm  45%,1.170.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/ac704d86b8efa3e605aeb02197aef43e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3137135240.html,"Điện thoại mi Mi 15 Utra Cấu hình mạnh, cày game nặng siêu mượt (16+512GB) | Màn hình 6.73""",Voucher giảm  50%,1.600.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/e1b036f4d90d6246add04aa67b41a053.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136701827.html,"Điện thoại SS A32 máy 2sim ram 6G/128G Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",Voucher giảm  50%,750.000 ₫,Thái Bình,https://img.lazcdn.com/g/p/928122795ae5be4be85f3a16fb55a5ea.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3065969434.html,ĐIện thoại chính hãng Samsung Galaxy J4 Plus màn to giá rẻ hỗ trợ 4G LTE Máy Cũ Tân Trang Đẹp,Voucher giảm  55%,400.950 ₫,Hà Nội,https://img.lazcdn.com/g/p/1bbef2c39f421ed572405e75e735df89.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136801340.html,"Điện thoại siêu phẩm SS_ A55 5G (8Gb/128GB)-hàng chính hãng mới 100%, Bảo hành chính hãng 12 tháng.trên toàn quốc",Voucher giảm  50%,1.100.000 ₫,Thái Bình,https://img.lazcdn.com/g/p/1d3dc590396f33e0b4fe9062d507d14f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2793848047.html,điện thoại Samsunq J7 prime 2sim ram 3G bộ nhớ trong 32GB nguyên zin đẹp keng,Voucher giảm  54%,671.012 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/p/ed2516b73da91b0c87a55dbf0bb08c55.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136910913.html,điện thoại 0PP0 Ren012 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,Voucher giảm  50%,950.000 ₫,Vĩnh Phúc,https://img.lazcdn.com/g/p/88036aff56da54e1dafcb8a56ec0f5bd.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2685875814.html,"M.a.i.n IP6G  - Bypass MẤT VÂN TAY -  Sài Được Sim Nghe Gọi -  3G 4G, Đã Tes Full chức năng, Test dòng OK - SP Khong Hao Pin",Voucher giảm  22%,250.000 ₫,Thái Bình,https://img.lazcdn.com/g/p/ff26bb743ee9c53571069cdacd8eefd8.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2411881944.html,dienthoaigiare J2prime_g532  hõ trợ thẻ nhớ  zalo facebok tiktok ... nghe gọi vào mạng tải app ok,Voucher giảm  10%,269.999 ₫,Hải Phòng,https://img.lazcdn.com/g/p/3181f5d219f263037d5c2a7e55f599c6.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136924769.html,"Điện thoại SS A32 máy 2sim ram 6G/128G Chính Hãng, VÂN TAY OK",Voucher giảm  50%,800.000 ₫,Vĩnh Phúc,https://img.lazcdn.com/g/p/724767a6ee1a8450f63d74b616647f8d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1945215333.html,Kính lưng Xiaomi REDMi 8 SE,,95.000 ₫,Đà Nẵng,https://img.lazcdn.com/g/p/62bd2f67fb10ab50fee224efd2bcac72.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136732058.html,[Chính hãng]Điện thoại 0PP0_A3 pro 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày),Voucher giảm  50%,800.000 ₫,Lạng Sơn,https://img.lazcdn.com/g/p/ab259cb234a37d277b4461c5afd3b1e3.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2092505132.html,Điện Thoại Samsung Galaxy S22 Ultra 5G Mỹ 2 sim Chính Hãng | Snapdragon 8 Gen 1 Tại Playmobile,,12.290.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/386e1de295a3f5247348fc6079397157.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3066145005.html,Điện thoại Samsung Galaxy A7 (2018) Máy Cũ Tân Trang,Voucher giảm  50%,994.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/50669defcef910475e96d2dbf037cb02.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2337267826.html,"S23 Smartphone siêu Việt, màn hình 6.8 inch độ nét cao, trang bị hệ điều hành Android 13 mở khóa, camera 72MP và viên pin 6800mAh, cho bạn tận hưởng nhiều niềm vui hơn",Voucher giảm  41%,1.300.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/743e36717d84b9ade2d735ae72031668.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3139938702.html,S23 Ultra HD điện thoại 7.3 inch bộ nhớ lớn 16 + 1TB Android điện thoại máy ảnh 48+108MP HD Pixel điện thoại di động,Voucher giảm  50%,928.000 ₫,Bình Phước,https://img.lazcdn.com/g/p/6c801c701ec143648e423fcb82772dcc.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1445137624.html,Điện thoại cũ ss j7 prime ram 3gb bộ nhớ 32gb,Voucher giảm  6%,619.000 ₫,Nam Định,https://img.lazcdn.com/g/ff/kf/S36a802a54b0a4a45abbb78e1ee6074f4Z.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2510322268.html,Pin Oppo BLP563 - Oppo Find 5 mini / R827 (2000mAh) Dung lượng chuẩn bảo hành 1 đổi 1,,105.000 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/p/3d48e09df533a8cadb03a3e93b70f8a5.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2533872339.html,Hộp Thoại IDF 50 đôi đầy đủ đế gắn và phiến cao cấp bảo hành lâu dài 1 đổi 1,,247.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/3c11428cf93298eb2804c6d9324a66b1.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2948296979.html,"[ RẺ HỦY DIỆT ] điện thoại 4G Samsung Galaxy A7 (A750) 2sim ram 4G/64G Chính Hãng, Chiến Game mượt, Chụp ảnh siêu đẹp -bsnt PN",Voucher giảm  43%,228.000 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/p/9c50db32410076009a375cd2108b9da0.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2427960091.html,Điện Thoại Samsung A10 2 Sim 4G Ram 2 GB Bộ Nhớ 32 GB,,715.000 ₫,Hậu Giang,https://img.lazcdn.com/g/p/9d8b468409e5d76a8a15788e78a9ba0a.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2201562791.html,Cute little sugar mamas iphone14 apple 13 x apply promax following from 12 hot style seven plus transparent 8/11 drop xr soft 6 the niche xsmax splus senior feeling se3 new female 2,Voucher giảm  20%,66.128 ₫,China,https://img.lazcdn.com/g/p/2ac29dc3ba874c9817e99e3004654312.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3137116675.html,[Chính hãng]Điện thoại 0PP0_Ren0 13 5G (12gb/256gb) -hàng mới 100%(bảo hành  12 tháng Lỗi 1 đổi 1 trong 30 ngày),Voucher giảm  50%,1.400.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/a819fad4b27b1ec18e35d18ddb8f56a5.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3137057380.html,"Điện thoạimi Mi 14 Utra Cấu hình mạnh, cày game nặng siêu mượt  (16+512GB) | Màn hình 6.73""",Voucher giảm  50%,1.400.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/46adb94ff5bb2bb07e7386372409f852.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2282891905.html,Hộp Thoại IDF 50 đôi đầy đủ đế gắn và phiến,,247.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/66fd56c0dd199711abb7b693e621e586.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3137017099.html,"Điện thoại chắc chắn Oukitel WP28 S (Màn hình HD 6,52"",pin 10600mAh,NFC,Ram 16GB(4+12),Rom 128GB, Android 14, Camera13M)",Voucher giảm  50%,1.009.000 ₫,Vĩnh Phúc,https://img.lazcdn.com/g/p/939d435e2e7f9dd5c3dbb518d932dd6f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3137196071.html,"Điện thoại Redmi_n0te 13pr Ram 8GB/128GB pin 5100 mAh máy chính hãng mới 100% , bảo hành 12 tháng toàn quốc",Voucher giảm  50%,1.200.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/10d35d63be0423d4a0df1d568beec0e5.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3132337355.html,"Điện thoại Redmi_n0te 13pr Ram 8GB/128GB pin 5100 mAh máy chính hãng mới 100% , bảo hành 12 tháng toàn quốc",,1.200.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/10d35d63be0423d4a0df1d568beec0e5.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136859905.html,"Điện thoại Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",Voucher giảm  50%,800.000 ₫,Vĩnh Phúc,https://img.lazcdn.com/g/p/f76a01f1fcc8604a703c5fe313be751a.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3132262638.html,"[Chính hãng] Điện thoại 0pp0_FFind_X8 Pr0 (12GB/256GB) - Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",,1.500.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/0bcdfbf785cea87ae8ed481d946d566c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3131295716.html,"Điện thoại Ss M51 2sim ram 8G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, VÂN TAY OK",Voucher giảm  65%,490.000 ₫,Đồng Tháp,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3132216598.html,"Điện thoại siêu phẩm mi Mi 15 Utra Cấu hình mạnh, cày game nặng siêu mượt (16+512GB) | Màn hình 6.73 bảo hành 12 tháng",,1.600.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/2237a5e7ea3ad89b0bf735514542bc23.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2283003298.html,Hộp thoại IDF 100 đôi đầy đủ đế gắn và phiến,,453.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/0853ab5c4086c673c644c09fb709e45f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i1452696531.html,"Điện thoại cũ ss J2 prime ram 1,5Gb có 4G",,309.000 ₫,Nam Định,https://img.lazcdn.com/g/ff/kf/S065a8db37d704085ac2e393727a13fc1C.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2690114672.html,"Maiin - Bo mạc.h điện thoạI IP6S  - Bypass  MẤT VÂN TAY -  Sài Được Sim Nghe Gọi -  3G 4G, Đã Tes Full chức năng, Test dòng OK - SP Không Hao Pin",Voucher giảm  25%,300.000 ₫,Thái Bình,https://img.lazcdn.com/g/p/ff26bb743ee9c53571069cdacd8eefd8.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i3015268834.html,Kính Camera Infinix Zero 40 5G,,250.000 ₫,Quảng Bình,https://img.lazcdn.com/g/p/d18de2b244aed222a8d2670fdbd1248f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136797457.html,"Điện thoại siêu phẩm SS_ z f0ld 5 (12GB/256GB)-Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",Voucher giảm  50%,1.600.000 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/p/0d5701acf11a985233e8a97782ca1d35.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2380080630.html,Samsung j6 plus chính hãng,Voucher giảm  26%,850.000 ₫,Quảng Ngãi,https://img.lazcdn.com/g/p/775cb33bae7156a62bac1da10c06f4cf.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3061330688.html,[QUÀ TẶNG KHÔNG BÁN] Củ sạc Samsung Charger 45W type C,,890.000 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/p/27d2b01361eea31f81f5c5a3210e90cb.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3135739366.html,"Điện thoại Redmi_n0te 13pr Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",Voucher giảm  30%,840.000 ₫,Đồng Tháp,https://img.lazcdn.com/g/p/0ae58627d8a42f5390b5278cd0d5a660.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136997220.html,"Điện thoại siêu phẩm SS_ A72 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",Voucher giảm  50%,820.000 ₫,Vĩnh Phúc,https://img.lazcdn.com/g/p/5902f9c37479817cea7fcb870f00bb93.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3138884487.html,"Điện thoại chắc chắn unihertz Tank 3 (pin  23800mAh,sạc nhanh  120W, Ram 32GB(16+16),rom  512GB, ,5G , Android 13)",Voucher giảm  50%,1.459.000 ₫,Hải Phòng,https://img.lazcdn.com/g/p/a254e8c1c4db9d911c883a740dcc418f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2666989716.html,Samsung Galaxy S24 Ultra 12GB/512GB Chính hãng,Voucher giảm  35%,24.200.000 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/p/b5c5ca57520346dd0b7d82a3b8443deb.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136670321.html,[Chính hãng]Điện thoại 0PP0_A5 pro 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày),Voucher giảm  50%,900.000 ₫,Lạng Sơn,https://img.lazcdn.com/g/p/1f4ae9329ce490a5623656a812fb1ae7.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3137038008.html,"Điện thoại siêu phẩm SS_ A55 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",Voucher giảm  50%,1.100.000 ₫,Vĩnh Phúc,https://img.lazcdn.com/g/p/1d3dc590396f33e0b4fe9062d507d14f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136772524.html,"Điện thoại siêu phẩm SS_ A72 5G (8GB/256GB) hàng chính hãng mới 100%, Bảo hành chính hãng 12 tháng trên toàn quốc",Voucher giảm  50%,695.000 ₫,Thái Bình,https://img.lazcdn.com/g/p/5902f9c37479817cea7fcb870f00bb93.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136755530.html,"Điện thoại SIÊU BỀN oukitel wp38(chống va đập,chống nước, Pin 10600 mAh,Ram 12Gb(6+6),Rom 256Gb,Màn hình 6.52 in,NFC)",Voucher giảm  50%,900.000 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/p/0686787e1089e24efed41330ff931d78.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2634033513.html,6840 iC 11Series,,60.000 ₫,Lâm Đồng,https://img.lazcdn.com/g/ff/kf/S2d32b4c7e31d4b449ace24fc5f0c8b3aw.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2885865695.html,điện thoại SS J3 Pro ram 2G bộ nhớ 16G bản 2 sim zin đẹp,Voucher giảm  53%,511.338 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/p/571dbad61eadbc805402dd08627605c3.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3139394573.html,Điện thoại OP.A3s Ram 6GB/128GB zin đẹp keng BH 06 tháng,Voucher giảm  42%,699.000 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/p/7e0ee4f3233e41b2c99c47db5167138c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3137090780.html,"Điện thoại siêu phẩm SS_ A55 5G (8Gb/128GB)-hàng chính hãng mới 100%, Bảo hành chính hãng 12 tháng.trên toàn quốc",Voucher giảm  50%,1.100.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/1d3dc590396f33e0b4fe9062d507d14f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3132214663.html,"Điện thoại Unihertz Tank 3 Pro (máy chiếu 100 lumens, 120Hz, RAM 32GB/36GB, ROM 512GB,Pin 23800mAh, sạc nhanh 120W)",Voucher giảm  30%,1.056.300 ₫,Thanh Hóa,https://img.lazcdn.com/g/p/f362b10611a828bb8fb3eaca10cc8a32.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136615838.html,điện thoại 0PP0 Ren0  10pr0+ 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,Voucher giảm  50%,1.200.000 ₫,Lạng Sơn,https://img.lazcdn.com/g/p/c9800d75f3242b31d013cfdeacfbfec6.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3139918836.html,Điện thoại Giá rẻ phổ thông S22 Ultra Màn hình FullHD Android Máy ảnh HD Cuộc gọi Chơi trò chơi Xem TV,Voucher giảm  50%,829.000 ₫,Bình Phước,https://img.lazcdn.com/g/p/2f2a16e8abbccc486111fd51dd8eb178.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2421991398.html,Kính Ép / Kính Màn Hình One Plus Nord CE 2 5G,,50.000 ₫,Quảng Bình,https://img.lazcdn.com/g/ff/kf/S2a6ba43206c448299cf6ce01dd609f99W.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2672450529.html,SAMSUNG A30 RAM 4GB/64GB Máy đẹp dùng mượt,Voucher giảm  43%,715.000 ₫,Bạc Liêu,https://img.lazcdn.com/g/ff/kf/See9fc6dee12b4d8fac88287c33efa7a3x.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2744312000.html,điện thoại Oppo a3s zin đã qua sử dụng,,999.000 ₫,Lai Châu,https://img.lazcdn.com/g/ff/kf/S70ef94e762304b38acafdace0a09f2b4A.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2718568429.html,"Camera chính Oppo reno 8 _4G sắc nét, giá mềm",,160.000 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/ff/kf/S112a926a098841ebb20a067e3a9733eao.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i3138747407.html,"Điện thoại siêu bền Oukitel WP36(loa to Âm thanh 8D Triple-Cam,Pin 10600mAh,Ram16GB(8+8),Rom128GB,CPU MediaTek 8788)",Voucher giảm  50%,1.309.000 ₫,Hải Phòng,https://img.lazcdn.com/g/p/9fa8e3c283eaa99c8132adccfe44f863.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3137017094.html,"Điện thoại Ss M51 2sim ram 8G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, VÂN TAY OK",Voucher giảm  50%,700.000 ₫,Vĩnh Phúc,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i3136776481.html,"Điện thoại siêu bền Unihertz tank 3s Điện thoại Máy chiếu(Máy chiếu DLP 100 Lumens,chống nước,chống va đập,Màn hình 6,79 inch, Ram 24Gb(12 +12) rom 256gb",Voucher giảm  50%,1.409.000 ₫,Hồ Chí Minh,https://img.lazcdn.com/g/p/0e0031d36b846bd5d6dadfac02c519ef.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i3137103248.html,"Điện thoại chắc chắn Oukitel Wp21 Ultra(camera nhiệt ,FLIR,chống nước,chống sốc,pin 9800mAh,Ram 12Gb,Rom 256Gb)",Voucher giảm  50%,1.459.000 ₫,Hà Nội,https://img.lazcdn.com/g/p/ba969a01259cabd4746c1dee00ad9605.jpg_200x200q80.avif
